Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Spring 2018,P SC,1113,58,32462,Disc-P SC 1113-050, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1230,1320,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,59,32463,Disc-P SC 1113-050, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1330,1420,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,60,32464,Disc-P SC 1113-050, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1430,1520,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,90,34579,American Federal Government,Ronald K Gaddie,112114188,Active,Norman - Main Campus,L,250,0,250,0,0,1/16/2018,5/4/2018,AH,150,M/W,1030,1120,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,91,32477,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,R,900,950,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,92,32478,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,R,1200,1250,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,93,32479,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,R,1200,1250,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,94,32480,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,830,920,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,95,32481,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,930,1020,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,96,32482,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1030,1120,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,97,32483,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1130,1220,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,98,32484,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1130,1220,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,99,32485,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1230,1320,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,100,32486,Disc-P SC 1113-090, ,,Active,Norman - Main Campus,L,25,0,25,0,0,1/16/2018,5/4/2018,,,F,1330,1420,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,DNC,1,LDIV,PSC,AS LDIV NLD PSC UAS
Spring 2018,P SC,1113,700,31473,American Federal Government,Margaret E Ellis,112125953,Active,Independent Campus,L,25,0,25,0,0,1/16/2018,5/11/2018,CRSM,,T/R,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,PSC,AS LDIV OLD PSC UAS
Spring 2018,P SC,2013,1,22229,Intro to Political Analysis,Carol L Silva,112717547,Active,Norman - Main Campus,L,20,0,20,15,0,1/16/2018,5/4/2018,PHSC,120,T/R,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,P SC,2013,2,35436,Intro to Political Analysis, ,,Active,Norman - Main Campus,L,20,0,20,0,0,1/16/2018,5/4/2018,CCD1,237,M/W/F,930,1020,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,P SC,2103,1,12562,Politics in America,Mackenzie L Israel-Trummel,113322610,Active,Norman - Main Campus,L,45,0,45,30,0,1/16/2018,5/4/2018,AH,311,M/W,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,P SC,2223,1,28168,Making Public Policy, ,,Active,Norman - Main Campus,L,45,0,45,45,0,1/16/2018,5/4/2018,GLRD,2020,M/W,1330,1445,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,P SC,2503,110,31193,Global Politics,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS
Spring 2018,P SC,2503,900,12568,Global Politics, ,,Active,Norman - Main Campus,L,40,0,40,40,0,1/16/2018,5/4/2018,DAH,125,M/W,1630,1745,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,LDIV,,AS LDIV NLD UAS
Spring 2018,P SC,2970,105,31192,Intro to Turkish Politics,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH005,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,110,31191,INTL Politics Since 1815,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH010,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,126,31190,British Democracy,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH026,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,153,31189,Comparative Corporate Gov,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH053,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,174,31188,Politics 120,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH074,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,176,31187,Social Policy & Problems,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH076,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,196,31186,Political Parties,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH096,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,274,31185,Comparative Politics,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH074,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,276,31184,Social Policy/Problems Seminar,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH076,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,374,31183,Political Conflict 752,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH074,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,376,31182,British Politics (Pt I),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH076,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,2970,476,31181,British Politics (Pt II),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH076,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,LDIV,,IS LDIV NLD REEX UIS VART
Spring 2018,P SC,3020,1,35222,Problems-American Government, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,AH,311,T/R,1330,1445,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV VART VTCR
Spring 2018,P SC,3063,1,35437,Religion & the Constitution, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,DAH,112,T/R,1200,1315,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UD UDIV
Spring 2018,P SC,3073,1,35438,Immigration Politics, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,BURT,210,M/W,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Spring 2018,P SC,3090,164,31180,Pol Parties in Britain (Pt I),Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH064,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART VTCR
Spring 2018,P SC,3123,1,26172,Social Statistics,Craig A St John,112129086,Active,Norman - Main Campus,L,4,0,4,4,0,1/16/2018,5/4/2018,KH,138,T/R,1330,1445,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD SPCL UAS UDIV XLST
Spring 2018,P SC,3123,2,28113,Social Statistics,Martin P Piotrowski,112674954,Active,Norman - Main Campus,L,4,0,4,4,0,1/16/2018,5/4/2018,DAH,116,M/W/F,1130,1220,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD SPCL UAS UDIV XLST
Spring 2018,P SC,3143,1,35439,U.S. Congress, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,GH,160,M/W/F,1030,1120,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Spring 2018,P SC,3170,1,35440,Social Enterprise, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,AH,112,T/R,1330,1445,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV VART VTCR
Spring 2018,P SC,3203,1,35441,"Sexuality, Gender, and the Law", ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,AH,311,M/W/F,1030,1120,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Spring 2018,P SC,3483,1,35442,Campaign Management, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,COH,246,M/W,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD SPCL UAS UDIV
Spring 2018,P SC,3550,1,34732,Economic Statecraft, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,PHSC,222,T/R,1030,1145,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV VART VTCR
Spring 2018,P SC,3550,174,31179,Topics-International Relations,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH074,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,UDIV,,IS NUD REEX UDIV UIS VART VTCR
Spring 2018,P SC,3553,1,33222,Intl Political Economy,Colin Barry,113000732,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,GLRD,2030,M/W,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,WC,AS LIB NUD UAS UDIV WC
Spring 2018,P SC,3583,1,35443,Wartime Strategy & Statecraft, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,KH,140,M/W,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV
Spring 2018,P SC,3593,1,35444,Nongovernmental Organizations, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,CEC,121,T/R,1030,1145,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV XLST
Spring 2018,P SC,3600,3,33224,Nation State, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,COH,246,T/R,1330,1445,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV VART VTCR
Spring 2018,P SC,3600,900,33223,Comparative Constitutionalism,Solongo Wandan,113302999,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,FARZ,150,T/R,1630,1745,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,,AS LIB NUD UAS UDIV VART VTCR
Spring 2018,P SC,3633,130,31178,Politics in East Asia,Laura Renee Brunson,112270757,Active,Norman - Main Campus,S,3,0,3,0,0,1/16/2018,5/11/2018,XCH030,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SAB,1,UDIV,NWC,IS NUD NWC REEX UDIV UIS
Spring 2018,P SC,3713,1,34733,The Idea of a Liberal Society, ,,Active,Norman - Main Campus,L,40,0,40,0,0,1/16/2018,5/4/2018,AH,101,T/R,1030,1145,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,LEC,1,UDIV,WC,AS LIB NUD UAS UDIV WC
Spring 2018,P SC,3910,1,12838,Government Internship,Ann-Marie E Szymanski,112111474,Active,Norman - Main Campus,S,10,0,10,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,INT,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2018,P SC,3910,2,12840,Government Internship,Michael H Crespin,113318113,Active,Norman - Main Campus,S,20,0,20,0,0,1/16/2018,5/11/2018,MH,101,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,INT,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2018,P SC,3910,3,30872,Government Internship,Ronald K Gaddie,112114188,Active,Norman - Main Campus,S,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,INT,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2018,P SC,3960,1,12844,Honors Reading        (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,2,12845,Honors Reading        (HONORS),Gary W Copeland,112113241,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,3,12846,Honors Reading        (HONORS),Ginger L Elliott-Teague,112716821,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,4,12847,Honors Reading        (HONORS),Margaret E Ellis,112125953,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,5,12848,Honors Reading        (HONORS),Aimee L Franklin,112128721,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,6,12850,Honors Reading        (HONORS),Ronald K Gaddie,112114188,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,7,22724,Honors Reading        (HONORS),Michael S Givel,112112906,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,8,12858,Honors Reading        (HONORS),Paul Goode,112127085,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,9,12861,Honors Reading        (HONORS),Jonathan J Havercroft,112728332,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,10,22725,Honors Reading        (HONORS),Eric A Heinze,112605870,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,11,12868,Honors Reading        (HONORS),Allen D Hertzke,112130000,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,12,12870,Honors Reading        (HONORS),Alisa K Fryar,112671062,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,13,12873,Honors Reading        (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,0304B,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,14,12876,Honors Reading        (HONORS),Hank C Jenkins-Smith,112717506,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,817,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,15,22726,Honors Reading        (HONORS),Tyler Johnson,113851913,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,16,12880,Honors Reading        (HONORS),Charles D Kenney,112113394,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,17,12882,Honors Reading        (HONORS),Glen S Krutz,112130359,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,MH,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,18,12889,Honors Reading        (HONORS),Meeyoung S Lamothe,112669861,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,19,13533,Honors Reading        (HONORS),Scott J Lamothe,112674694,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,20,12906,Honors Reading        (HONORS),Donald J Maletz,112112109,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,21,12916,Honors Reading        (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,22,22727,Honors Reading        (HONORS),Ronald M Peters,112113290,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,MH,101,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,23,12919,Honors Reading        (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,24,12921,Honors Reading        (HONORS),David H Ray,112128740,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,25,12922,Honors Reading        (HONORS),Lucinda S Rosenthal,112113103,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,MH,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,26,12925,Honors Reading        (HONORS),Gregory T Russell,112128377,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,27,25563,Honors Reading        (HONORS),James F Sheffield,112114428,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,28,25564,Honors Reading        (HONORS),Carol L Silva,112717547,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,29,25565,Honors Reading        (HONORS),Mitchell P Smith,112111743,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,30,25566,Honors Reading        (HONORS),Jiyeoun Song,113866039,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,31,25567,Honors Reading        (HONORS),Ann-Marie E Szymanski,112111474,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3960,32,25568,Honors Reading        (HONORS),Justin J Wert,112604649,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3970,1,35445,Honors Seminar, ,,Active,Norman - Main Campus,L,19,0,19,0,0,1/16/2018,5/4/2018,ZH,105,T/R,1500,1615,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,SEM,1,UDIV,,AS HON LIB NUD UAS UDIV VART
Spring 2018,P SC,3980,1,22729,Honors Research       (HONORS), ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3980,2,12947,Honors Research       (HONORS),Gary W Copeland,112113241,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3980,3,12950,Honors Research       (HONORS),Ginger L Elliott-Teague,112716821,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
Spring 2018,P SC,3980,4,12952,Honors Research       (HONORS),Margaret E Ellis,112125953,Active,Norman - Main Campus,L,5,0,5,0,0,1/16/2018,5/11/2018,DAHT,,,,,College of Arts and Sciences,Political Science,,,,,,,,,TRAD,IST,1,UDIV,,AS HON NUD SPCL UAS UDIV
