Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Spring 2017,PHYS,3990,10,11733,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,225,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,11,11738,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,129,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,13,11739,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,337,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,14,11741,Independent Study,Chung Kao,112130539,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,331,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,15,11742,Independent Study,Karen M Leighly,112128988,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,243,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,16,11744,Independent Study,Bruce A Mason,112112400,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,227,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,17,11746,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,100,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,18,11748,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,325,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,20,11752,Independent Study,Kieran J Mullen,112113879,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,231,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,21,11753,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,137,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,22,11755,Independent Study,Gregory A Parker,112130337,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,223,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,23,11758,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,241,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,24,11759,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,100,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,25,11761,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,139,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,26,11762,Independent Study,Michael B Santos,112112055,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,141,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,27,11764,Independent Study,Ian Sellers,112887349,Active,Norman - Main Campus,L,5,1,4,0,0,1/17/17,5/12/17,NH,123,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,28,11765,Independent Study,James P Shaffer,112113676,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,143,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,29,11766,Independent Study,Patrick L Skubic,112129263,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,329,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,30,11768,Independent Study,Michael G Strauss,112114365,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,343,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,31,11769,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,327,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,3990,32,11716,Independent Study, ,,Active,Norman - Main Campus,L,5,0,5,0,0,1/17/17,5/12/17,NH,237,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Spring 2017,PHYS,4183,1,11431,Electricity and Magnetism II,Alberto Marino,112929339,Active,Norman - Main Campus,L,30,21,9,15,0,1/17/17,5/5/17,NH,103,T/R,1030,1145,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,LEC,1,UDIV,,AS GCUD NUD UAS UDIV
Spring 2017,PHYS,4243,1,11433,Solid State Physics,Michael B Santos,112112055,Active,Norman - Main Campus,L,20,4,16,10,0,1/17/17,5/5/17,NH,203,M/W/F,1030,1120,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,LEC,1,UDIV,,AS NUD UAS UDIV
Spring 2017,PHYS,4300,1,11437,Senior Research Project,James P Shaffer,112113676,Active,Norman - Main Campus,L,25,14,11,10,0,1/17/17,5/5/17,NH,103,F,1600,1800,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,SEM,1,UDIV,CAP,AS CAP NUD SPCL UAS UDIV
Spring 2017,PHYS,4300,2,11440,Senior Research Project, ,,Active,Norman - Main Campus,L,20,0,20,15,0,1/17/17,5/5/17,NH,103,F,1600,1730,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,SEM,1,UDIV,CAP,AS CAP NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,1,11773,Independent Study,Braden K Abbott,112128694,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,335,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,2,11775,Independent Study,Eric R Abraham,112113627,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,127,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,3,11777,Independent Study,Edward A Baron,112113781,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,323,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,5,11780,Independent Study,Lloyd A Bumm,112112135,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,131,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,6,11781,Independent Study,Mukremin Kilic,112902380,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,229,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,7,11784,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,110,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,8,11787,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,125,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,9,11788,Independent Study,Phillip Gutierrez,112130835,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,339,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,10,11791,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,225,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,11,11792,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,129,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,13,11794,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,337,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,14,11796,Independent Study,Chung Kao,112130539,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,331,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,15,11797,Independent Study,Karen M Leighly,112128988,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,243,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,16,11799,Independent Study,Bruce A Mason,112112400,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,227,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,17,11801,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,100,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,18,11803,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,325,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,20,11809,Independent Study,Kieran J Mullen,112113879,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,231,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,21,11811,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,137,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,22,11813,Independent Study,Gregory A Parker,112130337,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,223,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,23,11815,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,241,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,24,11817,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,100,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,25,11819,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,139,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,26,11821,Independent Study,Michael B Santos,112112055,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,141,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,27,11822,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,123,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,28,11824,Independent Study,James P Shaffer,112113676,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,143,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,29,11825,Independent Study,Patrick L Skubic,112129263,Active,Norman - Main Campus,S,5,1,4,0,0,1/17/17,5/12/17,NH,329,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,30,11826,Independent Study,Michael G Strauss,112114365,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,343,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,31,11827,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,327,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,4990,32,11772,Independent Study, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,237,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV
Spring 2017,PHYS,5163,1,11446,Statistical Mechanics,Kieran J Mullen,112113879,Active,Norman - Main Campus,L,30,20,10,10,0,1/17/17,5/5/17,NH,302,M/W/F,1030,1120,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5243,1,11447,Solid State Physics,Michael B Santos,112112055,Active,Norman - Main Campus,L,20,4,16,15,0,1/17/17,5/5/17,NH,203,M/W/F,1030,1120,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5403,1,27270,Quantum Mechanics II,Phillip Gutierrez,112130835,Active,Norman - Main Campus,L,20,18,2,10,0,1/17/17,5/5/17,NH,103,M/W,900,1015,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5573,1,33053,Electrodynamics  I,Howard A Baer,113790947,Active,Norman - Main Campus,L,25,23,2,0,0,1/17/17,5/5/17,NH,103,M/W,1200,1315,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Spring 2017,PHYS,5910,1,11839,Problems in Natural Science,Braden K Abbott,112128694,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,335,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,2,11848,Problems in Natural Science,Eric R Abraham,112113627,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,127,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,3,11858,Problems in Natural Science,Edward A Baron,112113781,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,323,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,5,11861,Problems in Natural Science,Lloyd A Bumm,112112135,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,131,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,6,11863,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,229,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,7,11865,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,110,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,8,11867,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,125,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,9,11869,Problems in Natural Science,Phillip Gutierrez,112130835,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,339,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,10,11871,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,225,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,11,11874,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,129,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,13,11876,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,337,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,15,11879,Problems in Natural Science,Karen M Leighly,112128988,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,243,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,16,11882,Problems in Natural Science,Bruce A Mason,112112400,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,227,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,17,11884,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,100,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,18,11890,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,325,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,20,11903,Problems in Natural Science,Kieran J Mullen,112113879,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,231,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,21,11904,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,137,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,22,11905,Problems in Natural Science,Gregory A Parker,112130337,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,223,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,23,11906,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,241,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,24,11907,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,100,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,25,11908,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,139,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,26,11909,Problems in Natural Science,Michael B Santos,112112055,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,141,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,27,11910,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,123,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,28,11911,Problems in Natural Science,James P Shaffer,112113676,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,143,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,29,11912,Problems in Natural Science,Patrick L Skubic,112129263,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,329,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,30,11914,Problems in Natural Science,Michael G Strauss,112114365,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,343,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,31,11915,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,327,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,32,11833,Problems in Natural Science, ,,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,237,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5910,33,28183,Problems in Natural Science,Mukremin Kilic,112902380,Active,Norman - Main Campus,S,5,0,5,0,0,1/17/17,5/12/17,NH,331,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD LIB NGR VART XLST
Spring 2017,PHYS,5970,1,36433,Selected Topics in Modern Phys,Chung Kao,112130539,Active,Norman - Main Campus,L,20,0,20,0,0,1/17/17,5/5/17,NH,103,R,1330,1500,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,SEM,1,GRAD,,AS GAS GRAD NGR SPCL VTCR
Spring 2017,PHYS,5980,1,11919,Research for Master's Thesis,Braden K Abbott,112128694,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,NH,335,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5980,2,11920,Research for Master's Thesis,Eric R Abraham,112113627,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,NH,127,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5980,3,11921,Research for Master's Thesis,Edward A Baron,112113781,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,NH,323,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5980,5,11923,Research for Master's Thesis,Lloyd A Bumm,112112135,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,NH,131,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5980,6,11924,Research for Master's Thesis,Xinyu   Dai,113845506,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,NH,229,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD LIB NGR
Spring 2017,PHYS,5980,7,11925,Research for Master's Thesis, ,,Active,Norman - Main Campus,X,5,0,5,0,0,1/17/17,5/12/17,NH,110,,,,College of Arts and Sciences,Physics and Astronomy,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD LIB NGR
