Term,Subject,Course Number,Section,CRN,Title,Primary Instructor,Instructor ID,Status,Campus,Grade Mode,Maximum Enrollment,Actual Enrollment,Seats Available,Dean's Expected Enrollment,Waitlist,Start Date,End Date,Building,Room,Days,Start Time,End Time,College,Department,Fee #1 Detail Code,Fee #1 Name,Fee #1 Type,Fee #1 Amount,Fee #2 Detail Code,Fee #2 Name,Fee #2 Type,Fee #2 Amount,Instruction Method,Schedule Code,Part of Term,Level,Gened,Attributes
Fall 2017,PSY,4990,12,22796,Independent Study,Robert A Terry,112126124,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,15,22800,Independent Study,Lara Mayeux,112128514,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,714,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,16,22802,Independent Study,Mauricio R Carvallo,112741206,Active,Norman - Main Campus,L,10,0,10,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,19,22805,Independent Study,MICHAEL J WENGER,112845069,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,711,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,23,27116,Independent Study,Michael R Buckley,112112066,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,26,22811,Independent Study,Nicole - Judice Campbell,112113914,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,709,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,30,33357,Independent Study,Mary S Connelly,112112122,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,31,22963,Independent Study,Michael Mumford,112112411,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,32,22964,Independent Study,Carolin J Showers,112112226,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,738,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,34,22996,Independent Study,Ryan P Brown,112114372,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,737,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,36,22999,Independent Study,Luz-Eugenia Cox-Fuenzalida,112112660,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,726,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,38,23007,Independent Study,Eric A Day,112112422,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,705,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,41,23032,Independent Study,Kirby Gilliland,112130707,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,0705A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,57,32244,Independent Study,Taehun Lee,112940267,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,4990,105,23043,Independent Study,Scott D Gronlund,112128663,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,739,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,UDIV,,AS LIB NUD SPCL UAS UDIV VART
Fall 2017,PSY,5003,1,21864,Psychological Statistics I,Hairong Song,113842054,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,DAHT,905,T/R,1500,1615,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5203,1,35121,Survey in Cognitive Psychology,Daniel R Kimball,112788530,Active,Norman - Main Campus,L,20,0,20,0,0,8/21/17,12/8/17,CCD4,251,M/W,1330,1445,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5723,1,37783,Selection/Assessment in Orgs,Eric A Day,112112422,Active,Norman - Main Campus,L,12,0,12,0,0,8/21/17,12/8/17,BL,233,T,1330,1620,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,SEM,1,GRAD,,AS GAS GRAD LIB NGR
Fall 2017,PSY,5783,900,36423,Individual Differences,Michael Mumford,112112411,Active,Norman - Main Campus,L,15,0,15,0,0,8/21/17,12/8/17,5PP,4101,R,1700,1950,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD LIB NGR VART VTCR
Fall 2017,PSY,5901,1,26899,Psychological Science I,Lori A Snyder,112113061,Active,Norman - Main Campus,S,20,0,20,0,0,8/21/17,12/8/17,DAHT,905,M,1230,1320,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5960,1,23049,Directed Readings in Psych, ,,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,735,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,2,23052,Directed Readings in Psych,Lori A Snyder,112113061,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,4,23136,Directed Readings in Psych,Kirby Gilliland,112130707,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,736,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,5,23137,Directed Readings in Psych,Scott D Gronlund,112128663,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,739,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,8,23139,Directed Readings in Psych,Jorge L Mendoza,112112966,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,719,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,11,23141,Directed Readings in Psych,Daniel R Kimball,112788530,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,12,23142,Directed Readings in Psych,Robert A Terry,112126124,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,15,23145,Directed Readings in Psych,Lara Mayeux,112128514,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,714,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,16,23146,Directed Readings in Psych,Mauricio R Carvallo,112741206,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,23,23147,Directed Readings in Psych,Michael R Buckley,112112066,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,705,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,26,23148,Directed Readings in Psych,Nicole - Judice Campbell,112113914,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,714,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,30,23149,Directed Readings in Psych,Mary S Connelly,112112122,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,730,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,31,23150,Directed Readings in Psych,Michael Mumford,112112411,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,32,23151,Directed Readings in Psych,Carolin J Showers,112112226,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,738,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,34,23152,Directed Readings in Psych,Ryan P Brown,112114372,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,737,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,36,23153,Directed Readings in Psych,Luz-Eugenia Cox-Fuenzalida,112112660,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,38,23154,Directed Readings in Psych,Eric A Day,112112422,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,738,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,51,23963,Directed Readings in Psych,Karen E Thurston,112115725,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,713,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5960,80,23157,Directed Readings in Psych,Jorge L Mendoza,112112966,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,1,23160,Pre-Master's Research in Psych,Lynn D Devenport,112113876,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,735,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,2,23161,Pre-Master's Research in Psych,Lori A Snyder,112113061,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,4,23162,Pre-Master's Research in Psych,Kirby Gilliland,112130707,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,736,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,5,23163,Pre-Master's Research in Psych,Scott D Gronlund,112128663,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,0815C,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,6,36175,Pre-Master's Research in Psych,Jennifer Barnes,112942555,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,737,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,8,23164,Pre-Master's Research in Psych,Jorge L Mendoza,112112966,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,719,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,11,23166,Pre-Master's Research in Psych,Daniel R Kimball,112788530,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,727,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,12,23167,Pre-Master's Research in Psych,Robert A Terry,112126124,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,808,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,15,23173,Pre-Master's Research in Psych,Lara Mayeux,112128514,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,16,23174,Pre-Master's Research in Psych,Mauricio R Carvallo,112741206,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,19,33623,Pre-Master's Research in Psych,MICHAEL J WENGER,112845069,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,733,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,24,36225,Pre-Master's Research in Psych,Taehun Lee,112940267,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,710,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,26,23176,Pre-Master's Research in Psych,Nicole - Judice Campbell,112113914,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,714,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,30,23177,Pre-Master's Research in Psych,Mary S Connelly,112112122,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,730,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,31,23178,Pre-Master's Research in Psych,Michael Mumford,112112411,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,32,23183,Pre-Master's Research in Psych,Carolin J Showers,112112226,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,0815B,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,34,23186,Pre-Master's Research in Psych,Ryan P Brown,112114372,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,737,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,36,23188,Pre-Master's Research in Psych,Luz-Eugenia Cox-Fuenzalida,112112660,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,37,37516,Pre-Master's Research in Psych,David Liu,113298837,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,737,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5970,38,23191,Pre-Master's Research in Psych,Eric A Day,112112422,Active,Norman - Main Campus,L,5,0,5,0,0,8/21/17,12/15/17,DAHT,738,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5980,1,23196,Research for Master's Thesis, ,,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,735,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,2,23197,Research for Master's Thesis,Lori A Snyder,112113061,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,3,29863,Research for Master's Thesis,Hairong Song,113842054,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,4,23198,Research for Master's Thesis,Kirby Gilliland,112130707,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,736,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,5,23199,Research for Master's Thesis,Scott D Gronlund,112128663,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,739,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,8,23205,Research for Master's Thesis,Jorge L Mendoza,112112966,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,719,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,9,36063,Research for Master's Thesis,Lauren E Ethridge,113299597,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,739,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,5980,11,23210,Research for Master's Thesis,Daniel R Kimball,112788530,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,12,23213,Research for Master's Thesis,Robert A Terry,112126124,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,15,23221,Research for Master's Thesis,Lara Mayeux,112128514,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,714,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,16,23223,Research for Master's Thesis,Mauricio R Carvallo,112741206,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,23,23229,Research for Master's Thesis,Michael R Buckley,112112066,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,705,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,26,23232,Research for Master's Thesis,Nicole - Judice Campbell,112113914,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,0733A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,30,23235,Research for Master's Thesis,Mary S Connelly,112112122,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,730,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,31,23237,Research for Master's Thesis,Michael Mumford,112112411,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,32,23240,Research for Master's Thesis,Carolin J Showers,112112226,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,738,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,34,23243,Research for Master's Thesis,Ryan P Brown,112114372,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,737,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,36,23245,Research for Master's Thesis,Luz-Eugenia Cox-Fuenzalida,112112660,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5980,38,23248,Research for Master's Thesis,Eric A Day,112112422,Active,Norman - Main Campus,X,5,0,5,0,0,8/21/17,12/15/17,DAHT,738,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,TDS,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5990,12,30135,Independent Study,Robert A Terry,112126124,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,5990,34,33318,Independent Study,Ryan P Brown,112114372,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,,,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR SPCL
Fall 2017,PSY,6063,2,36895,Advanced Seminar,Hairong Song,113842054,Active,Norman - Main Campus,L,30,0,30,0,0,8/21/17,12/8/17,DAHT,905,T/R,900,1015,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,SEM,1,GRAD,,AS GAS GRAD NGR VART VTCR
Fall 2017,PSY,6073,1,21872,Experimental Design for Psych,Jorge L Mendoza,112112966,Active,Norman - Main Campus,L,20,0,20,20,0,8/21/17,12/8/17,DAHT,905,T/R,1330,1445,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR
Fall 2017,PSY,6643,1,37785,Dev Cognitive Neuroscience,David Liu,113298837,Active,Norman - Main Campus,L,15,0,15,0,0,8/21/17,12/8/17,2PP,280,M,1330,1620,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD LIB NGR VART VTCR
Fall 2017,PSY,6703,1,37959,Occupational Health Psych,Lori A Snyder,112113061,Active,Norman - Main Campus,L,15,0,15,0,0,8/21/17,12/8/17,5PP,4101,T/R,1030,1145,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,LEC,1,GRAD,,AS GAS GRAD NGR VART VTCR
Fall 2017,PSY,6910,2,23259,Readings in Psychology,Lori A Snyder,112113061,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,4,23261,Readings in Psychology,Kirby Gilliland,112130707,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,736,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,5,23264,Readings in Psychology,Scott D Gronlund,112128663,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,739,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,8,23269,Readings in Psychology,Jorge L Mendoza,112112966,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,719,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,11,23274,Readings in Psychology,Daniel R Kimball,112788530,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,722,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,12,23277,Readings in Psychology,Robert A Terry,112126124,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,15,23285,Readings in Psychology,Lara Mayeux,112128514,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,714,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
Fall 2017,PSY,6910,16,23293,Readings in Psychology,Mauricio R Carvallo,112741206,Active,Norman - Main Campus,S,5,0,5,0,0,8/21/17,12/15/17,DAHT,0739A,,,,College of Arts and Sciences,Psychology,,,,,,,,,TRAD,IST,1,GRAD,,AS GAS GRAD NGR VART
